unidade;setor_centro_custo;ano;mes;pacientes_lp;saidas;tx_lp
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2024;11;1;13,0;0,07692307692307693
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2024;11;2;29,0;0,06896551724137931
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;11;1;12,0;0,08333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2024;11;4;61,0;0,06557377049180328
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA B;2024;11;1;4,0;0,25
HRJP;UTI - ADULTO;2024;11;1;9,0;0,1111111111111111
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2024;12;1;14,0;0,07142857142857142
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2024;12;1;3,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2024;12;3;44,0;0,06818181818181818
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2024;12;5;29,0;0,1724137931034483
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2024;12;2;66,0;0,030303030303030304
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;2024;12;1;2,0;0,5
HRJP;UTI - ADULTO;2024;12;9;20,0;0,45
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;1;1;2,0;0,5
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;1;2;32,0;0,0625
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;2025;1;1;9,0;0,1111111111111111
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2025;1;6;65,0;0,09230769230769231
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;2025;1;1;4,0;0,25
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA C;2025;1;1;10,0;0,1
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025;2;1;8,0;0,125
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025;2;1;17,0;0,058823529411764705
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;2;1;5,0;0,2
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;2;4;44,0;0,09090909090909091
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;2;1;34,0;0,029411764705882353
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;2025;2;1;23,0;0,043478260869565216
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2025;2;3;70,0;0,04285714285714286
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;2025;2;1;1,0;1,0
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025;3;1;15,0;0,06666666666666667
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;3;2;6,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;3;2;57,0;0,03508771929824561
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;3;5;42,0;0,11904761904761904
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;2025;3;2;25,0;0,08
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2025;3;5;66,0;0,07575757575757576
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;2025;3;2;4,0;0,5
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;2025;3;2;4,0;0,5
HRJP;UTI - ADULTO;2025;3;4;13,0;0,3076923076923077
HRJP;UTI - NEONATAL I;2025;3;1;4,0;0,25
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025;4;1;17,0;0,058823529411764705
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025;4;1;16,0;0,0625
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;4;1;14,0;0,07142857142857142
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;4;2;57,0;0,03508771929824561
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;4;4;34,0;0,11764705882352941
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2025;4;8;83,0;0,0963855421686747
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;2025;4;3;9,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;2025;4;2;3,0;0,6666666666666666
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA C;2025;4;1;5,0;0,2
HRJP;UTI - ADULTO;2025;4;4;10,0;0,4
HRJP;UTI - PEDIÁTRICO;2025;4;1;3,0;0,3333333333333333
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025;5;1;162,0;0,006172839506172839
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025;5;1;14,0;0,07142857142857142
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;5;2;57,0;0,03508771929824561
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;5;4;41,0;0,0975609756097561
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;2025;5;2;23,0;0,08695652173913043
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2025;5;7;110,0;0,06363636363636363
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;2025;5;1;15,0;0,06666666666666667
HRJP;UTI - ADULTO;2025;5;2;10,0;0,2
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025;6;1;157,0;0,006369426751592357
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025;6;2;15,0;0,13333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;6;1;16,0;0,0625
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;6;1;46,0;0,021739130434782608
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;6;3;37,0;0,08108108108108109
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;2025;6;1;18,0;0,05555555555555555
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2025;6;8;83,0;0,0963855421686747
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;2025;6;2;5,0;0,4
HRJP;UTI - ADULTO;2025;6;3;7,0;0,42857142857142855
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025;7;1;17,0;0,058823529411764705
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;7;2;58,0;0,034482758620689655
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;7;3;29,0;0,10344827586206896
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2025;7;13;94,0;0,13829787234042554
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;2025;7;3;7,0;0,42857142857142855
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;2025;7;1;3,0;0,3333333333333333
HRJP;UTI - NEONATAL I;2025;7;1;2,0;0,5
HRJP;UTI - NEONATAL II;2025;7;1;1,0;1,0
HRJP;UTI - PEDIÁTRICO;2025;7;1;2,0;0,5
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025;8;1;16,0;0,0625
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;8;2;9,0;0,2222222222222222
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;8;1;33,0;0,030303030303030304
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;8;6;28,0;0,21428571428571427
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;2025;8;1;23,0;0,043478260869565216
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2025;8;9;71,0;0,1267605633802817
HRJP;UTI - ADULTO;2025;8;1;2,0;0,5
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025;9;1;19,0;0,05263157894736842
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;9;2;16,0;0,125
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;9;1;26,0;0,038461538461538464
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;9;4;47,0;0,0851063829787234
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;9;6;46,0;0,13043478260869565
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2025;9;5;71,0;0,07042253521126761
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;2025;9;1;3,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA B;2025;9;1;3,0;0,3333333333333333
HRJP;UTI - ADULTO;2025;9;3;8,0;0,375
HRJP;UTI - NEONATAL I;2025;9;1;8,0;0,125
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025;10;2;16,0;0,125
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;10;1;10,0;0,1
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;10;1;46,0;0,021739130434782608
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;10;3;47,0;0,06382978723404255
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;2025;10;1;28,0;0,03571428571428571
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2025;10;2;70,0;0,02857142857142857
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;2025;10;3;10,0;0,3
HRJP;UTI - ADULTO;2025;10;3;17,0;0,17647058823529413
HRJP;UTI - NEONATAL II;2025;10;3;5,0;0,6
HRJP;UTI - PEDIÁTRICO;2025;10;1;2,0;0,5
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025;11;2;27,0;0,07407407407407407
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025;11;3;12,0;0,25
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;11;4;66,0;0,06060606060606061
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;11;1;13,0;0,07692307692307693
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;2025;11;2;15,0;0,13333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2025;11;5;64,0;0,078125
HRJP;UTI - ADULTO;2025;11;1;9,0;0,1111111111111111
HRJP;UTI - PEDIÁTRICO;2025;11;1;7,0;0,14285714285714285
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025;12;2;20,0;0,1
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;12;1;21,0;0,047619047619047616
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;12;1;11,0;0,09090909090909091
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;12;3;28,0;0,10714285714285714
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;12;2;67,0;0,029850746268656716
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;2025;12;1;13,0;0,07692307692307693
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2025;12;6;54,0;0,1111111111111111
HRJP;UTI - ADULTO;2025;12;2;11,0;0,18181818181818182
HRJP;UTI - PEDIÁTRICO;2025;12;1;8,0;0,125
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;1;3;12,0;0,25
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2022;1;4;16,0;0,25
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;1;4;20,0;0,2
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;2022;1;1;3,0;0,3333333333333333
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2022;1;6;15,0;0,4
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;2;11;19,0;0,5789473684210527
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;2;5;16,0;0,3125
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;2022;2;1;2,0;0,5
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2022;2;1;3,0;0,3333333333333333
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2022;2;2;4,0;0,5
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;3;6;19,0;0,3157894736842105
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2022;3;1;13,0;0,07692307692307693
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;3;6;37,0;0,16216216216216217
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2022;3;7;19,0;0,3684210526315789
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2022;3;1;3,0;0,3333333333333333
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;4;5;18,0;0,2777777777777778
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2022;4;10;19,0;0,5263157894736842
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;4;7;29,0;0,2413793103448276
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2022;4;4;11,0;0,36363636363636365
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;5;10;27,0;0,37037037037037035
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2022;5;6;17,0;0,35294117647058826
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;5;9;41,0;0,21951219512195122
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2022;5;12;23,0;0,5217391304347826
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;6;5;19,0;0,2631578947368421
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2022;6;5;15,0;0,3333333333333333
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;6;7;29,0;0,2413793103448276
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;2022;6;1;2,0;0,5
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2022;6;3;12,0;0,25
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2022;6;1;2,0;0,5
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;7;6;14,0;0,42857142857142855
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2022;7;7;19,0;0,3684210526315789
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;7;7;26,0;0,2692307692307692
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA D;2022;7;1;1,0;1,0
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2022;7;6;17,0;0,35294117647058826
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2022;7;3;4,0;0,75
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;8;4;17,0;0,23529411764705882
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2022;8;4;18,0;0,2222222222222222
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;8;5;36,0;0,1388888888888889
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2022;8;7;17,0;0,4117647058823529
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2022;8;2;3,0;0,6666666666666666
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;9;3;18,0;0,16666666666666666
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2022;9;7;27,0;0,25925925925925924
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;9;4;26,0;0,15384615384615385
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2022;9;2;14,0;0,14285714285714285
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;10;6;25,0;0,24
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2022;10;3;18,0;0,16666666666666666
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;10;3;23,0;0,13043478260869565
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2022;10;2;12,0;0,16666666666666666
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2022;10;3;3,0;1,0
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;11;4;21,0;0,19047619047619047
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2022;11;5;25,0;0,2
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;11;5;32,0;0,15625
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2022;11;9;23,0;0,391304347826087
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;12;12;19,0;0,631578947368421
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2022;12;3;10,0;0,3
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;12;8;16,0;0,5
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2022;12;6;15,0;0,4
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;2022;12;3;3,0;1,0
IRS;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;2023;1;1;13,0;0,07692307692307693
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;1;3;21,0;0,14285714285714285
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2023;1;4;18,0;0,2222222222222222
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;1;4;27,0;0,14814814814814814
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2023;1;3;13,0;0,23076923076923078
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2023;1;2;3,0;0,6666666666666666
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;2;2;13,0;0,15384615384615385
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2023;2;2;8,0;0,25
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;2;4;23,0;0,17391304347826086
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2023;2;2;16,0;0,125
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2023;2;2;2,0;1,0
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;3;7;20,0;0,35
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2023;3;5;22,0;0,22727272727272727
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;3;12;27,0;0,4444444444444444
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2023;3;5;14,0;0,35714285714285715
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2023;3;3;3,0;1,0
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;4;4;12,0;0,3333333333333333
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2023;4;3;12,0;0,25
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;4;7;30,0;0,23333333333333334
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2023;4;7;16,0;0,4375
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2023;4;1;1,0;1,0
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;5;4;18,0;0,2222222222222222
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2023;5;5;22,0;0,22727272727272727
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;5;4;35,0;0,11428571428571428
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2023;5;5;16,0;0,3125
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2023;5;1;5,0;0,2
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;6;6;11,0;0,5454545454545454
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2023;6;5;17,0;0,29411764705882354
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;6;11;30,0;0,36666666666666664
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2023;6;6;19,0;0,3157894736842105
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2023;6;2;4,0;0,5
IRS;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;2023;7;1;10,0;0,1
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;7;4;17,0;0,23529411764705882
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2023;7;4;13,0;0,3076923076923077
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;7;4;32,0;0,125
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2023;7;7;17,0;0,4117647058823529
IRS;ALA A;2023;8;9;16,0;0,5625
IRS;ALA B;2023;8;2;13,0;0,15384615384615385
IRS;ALA C;2023;8;4;24,0;0,16666666666666666
IRS;ALA E;2023;8;4;18,0;0,2222222222222222
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2023;8;2;5,0;0,4
IRS;ALA A;2023;9;6;17,0;0,35294117647058826
IRS;ALA B;2023;9;9;29,0;0,3103448275862069
IRS;ALA C;2023;9;5;21,0;0,23809523809523808
IRS;ALA E;2023;9;5;11,0;0,45454545454545453
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2023;9;1;12,0;0,08333333333333333
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2023;9;1;3,0;0,3333333333333333
IRS;ALA A;2023;10;7;21,0;0,3333333333333333
IRS;ALA B;2023;10;3;20,0;0,15
IRS;ALA C;2023;10;6;33,0;0,18181818181818182
IRS;ALA E;2023;10;9;23,0;0,391304347826087
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2023;10;1;3,0;0,3333333333333333
IRS;ALA A;2023;11;9;19,0;0,47368421052631576
IRS;ALA B;2023;11;8;21,0;0,38095238095238093
IRS;ALA C;2023;11;7;31,0;0,22580645161290322
IRS;ALA E;2023;11;5;13,0;0,38461538461538464
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2023;11;1;3,0;0,3333333333333333
IRS;ALA A;2023;12;8;19,0;0,42105263157894735
IRS;ALA B;2023;12;7;16,0;0,4375
IRS;ALA C;2023;12;3;23,0;0,13043478260869565
IRS;ALA E;2023;12;8;17,0;0,47058823529411764
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2023;12;2;5,0;0,4
IRS;ALA A;2024;1;4;14,0;0,2857142857142857
IRS;ALA B;2024;1;3;15,0;0,2
IRS;ALA C;2024;1;1;13,0;0,07692307692307693
IRS;ALA D;2024;1;2;10,0;0,2
IRS;ALA E;2024;1;3;18,0;0,16666666666666666
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024;1;1;14,0;0,07142857142857142
IRS;ALA A;2024;2;11;23,0;0,4782608695652174
IRS;ALA B;2024;2;3;20,0;0,15
IRS;ALA C;2024;2;5;29,0;0,1724137931034483
IRS;ALA F;2024;2;1;5,0;0,2
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;2;2;2,0;1,0
IRS;ALA A;2024;3;4;11,0;0,36363636363636365
IRS;ALA B;2024;3;7;18,0;0,3888888888888889
IRS;ALA C;2024;3;2;13,0;0,15384615384615385
IRS;ALA E;2024;3;4;17,0;0,23529411764705882
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;3;4;6,0;0,6666666666666666
IRS;ALA A;2024;4;1;15,0;0,06666666666666667
IRS;ALA B;2024;4;2;14,0;0,14285714285714285
IRS;ALA C;2024;4;3;15,0;0,2
IRS;ALA E;2024;4;4;15,0;0,26666666666666666
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024;4;1;13,0;0,07692307692307693
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;4;1;3,0;0,3333333333333333
IRS;ALA A;2024;5;5;14,0;0,35714285714285715
IRS;ALA B;2024;5;4;12,0;0,3333333333333333
IRS;ALA C;2024;5;4;14,0;0,2857142857142857
IRS;ALA E;2024;5;4;16,0;0,25
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;5;2;4,0;0,5
IRS;ALA A;2024;6;6;13,0;0,46153846153846156
IRS;ALA B;2024;6;3;7,0;0,42857142857142855
IRS;ALA C;2024;6;5;13,0;0,38461538461538464
IRS;ALA E;2024;6;3;19,0;0,15789473684210525
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;6;3;4,0;0,75
IRS;ALA A;2024;7;4;16,0;0,25
IRS;ALA B;2024;7;4;13,0;0,3076923076923077
IRS;ALA C;2024;7;5;17,0;0,29411764705882354
IRS;ALA E;2024;7;4;18,0;0,2222222222222222
